x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007
5.331628927,-12.58052313,5.331628927,-12.63842383,5.331628927,-12.60232486,5.331628927,-12.68867333,5.331628927,-12.6085215,5.331628927,-12.68928336,5.331628927,-12.60711716,5.331628927,-12.60294293,
5.331690682,-12.6404166,5.331690682,-12.58724874,5.331690682,-12.6026702,5.331690682,-12.67207207,5.331690682,-12.59613478,5.331690682,-12.72029917,5.331690682,-12.67672796,5.331690682,-12.63135286,
5.331752429,-12.60509253,5.331752429,-12.6546097,5.331752429,-12.65776398,5.331752429,-12.65208231,5.331752429,-12.65196358,5.331752429,-12.65393542,5.331752429,-12.69505104,5.331752429,-12.58028794,
5.331814167,-12.61389149,5.331814167,-12.7054087,5.331814167,-12.70481099,5.331814167,-12.68615253,5.331814167,-12.6663104,5.331814167,-12.65940359,5.331814167,-12.71038666,5.331814167,-12.57210005,
5.331875896,-12.6312025,5.331875896,-12.70189121,5.331875896,-12.68216784,5.331875896,-12.69563602,5.331875896,-12.60669269,5.331875896,-12.62957267,5.331875896,-12.65033648,5.331875896,-12.5957638,
5.331937616,-12.5753428,5.331937616,-12.63567557,5.331937616,-12.58810758,5.331937616,-12.694561,5.331937616,-12.61149643,5.331937616,-12.61593095,5.331937616,-12.66924707,5.331937616,-12.56481173,
5.331999328,-12.48816207,5.331999328,-12.56297411,5.331999328,-12.60999429,5.331999328,-12.70808873,5.331999328,-12.59914332,5.331999328,-12.57657315,5.331999328,-12.76229576,5.331999328,-12.57295099,
5.33206103,-12.50866476,5.33206103,-12.57480108,5.33206103,-12.55572051,5.33206103,-12.73828106,5.33206103,-12.57307633,5.33206103,-12.59262719,5.33206103,-12.73808811,5.33206103,-12.64239339,
5.332122724,-12.50127829,5.332122724,-12.66644888,5.332122724,-12.56664982,5.332122724,-12.72462702,5.332122724,-12.61696429,5.332122724,-12.60027196,5.332122724,-12.67578195,5.332122724,-12.62978861,
5.332184409,-12.4795224,5.332184409,-12.70809377,5.332184409,-12.63608299,5.332184409,-12.64814124,5.332184409,-12.67058128,5.332184409,-12.67418388,5.332184409,-12.69542336,5.332184409,-12.54421658,
5.332246086,-12.53881147,5.332246086,-12.5800874,5.332246086,-12.6499555,5.332246086,-12.70591976,5.332246086,-12.63457217,5.332246086,-12.72988574,5.332246086,-12.65022171,5.332246086,-12.5422281,
5.332307753,-12.57968256,5.332307753,-12.61596655,5.332307753,-12.61224987,5.332307753,-12.63765079,5.332307753,-12.62256496,5.332307753,-12.66863991,5.332307753,-12.60524109,5.332307753,-12.61987165,
5.332369412,-12.57802341,5.332369412,-12.58363273,5.332369412,-12.61927135,5.332369412,-12.66444401,5.332369412,-12.65360811,5.332369412,-12.60695874,5.332369412,-12.62463894,5.332369412,-12.64797925,
5.332431062,-12.58797791,5.332431062,-12.62729984,5.332431062,-12.64552154,5.332431062,-12.69792696,5.332431062,-12.60085019,5.332431062,-12.58095578,5.332431062,-12.71205653,5.332431062,-12.68310138,
5.332492704,-12.60036636,5.332492704,-12.59690762,5.332492704,-12.61914442,5.332492704,-12.72048872,5.332492704,-12.57191083,5.332492704,-12.61662828,5.332492704,-12.66984831,5.332492704,-12.61602407,
5.332554337,-12.60198323,5.332554337,-12.53783536,5.332554337,-12.57526416,5.332554337,-12.70535434,5.332554337,-12.65540803,5.332554337,-12.67246539,5.332554337,-12.59086624,5.332554337,-12.67209353,
5.33261596,-12.55144278,5.33261596,-12.58906413,5.33261596,-12.57249631,5.33261596,-12.7215893,5.33261596,-12.61386973,5.33261596,-12.61034106,5.33261596,-12.71853431,5.33261596,-12.68853532,
5.332677576,-12.55181738,5.332677576,-12.68079403,5.332677576,-12.62800075,5.332677576,-12.64880175,5.332677576,-12.57943145,5.332677576,-12.59803015,5.332677576,-12.7269848,5.332677576,-12.7048005,
5.332739182,-12.45279012,5.332739182,-12.67112379,5.332739182,-12.5853477,5.332739182,-12.71482159,5.332739182,-12.50488084,5.332739182,-12.63102748,5.332739182,-12.71272393,5.332739182,-12.649583,
5.33280078,-12.51333294,5.33280078,-12.59200612,5.33280078,-12.61294485,5.33280078,-12.75321458,5.33280078,-12.46683993,5.33280078,-12.67274218,5.33280078,-12.6711345,5.33280078,-12.53605444,
5.332862369,-12.62720939,5.332862369,-12.63963906,5.332862369,-12.61309953,5.332862369,-12.70808287,5.332862369,-12.53942551,5.332862369,-12.60512334,5.332862369,-12.6157254,5.332862369,-12.5938422,
5.332923949,-12.60292461,5.332923949,-12.5944857,5.332923949,-12.68583368,5.332923949,-12.69905749,5.332923949,-12.57625485,5.332923949,-12.60207779,5.332923949,-12.67461897,5.332923949,-12.62069726,
5.33298552,-12.55145196,5.33298552,-12.62164534,5.33298552,-12.64933109,5.33298552,-12.67804036,5.33298552,-12.59394604,5.33298552,-12.64947846,5.33298552,-12.68140724,5.33298552,-12.66118109,
5.333047083,-12.53646519,5.333047083,-12.67442351,5.333047083,-12.59443249,5.333047083,-12.75469334,5.333047083,-12.62084044,5.333047083,-12.63265333,5.333047083,-12.67653066,5.333047083,-12.65253921,
5.333108637,-12.5846754,5.333108637,-12.62526676,5.333108637,-12.60677683,5.333108637,-12.7218742,5.333108637,-12.63959974,5.333108637,-12.59197152,5.333108637,-12.68106269,5.333108637,-12.63653083,
5.333170182,-12.54921992,5.333170182,-12.57080902,5.333170182,-12.58795763,5.333170182,-12.70725272,5.333170182,-12.61882139,5.333170182,-12.61098697,5.333170182,-12.63108358,5.333170182,-12.62266417,
5.333231719,-12.55888729,5.333231719,-12.64336348,5.333231719,-12.62995595,5.333231719,-12.67057658,5.333231719,-12.56436292,5.333231719,-12.61533397,5.333231719,-12.61681959,5.333231719,-12.61176578,
5.333293247,-12.52803075,5.333293247,-12.64473263,5.333293247,-12.62235642,5.333293247,-12.66604694,5.333293247,-12.59263996,5.333293247,-12.64460974,5.333293247,-12.62292091,5.333293247,-12.63014123,
5.333354766,-12.55865359,5.333354766,-12.60428565,5.333354766,-12.64949711,5.333354766,-12.71901207,5.333354766,-12.57044366,5.333354766,-12.67623136,5.333354766,-12.63906064,5.333354766,-12.62777171,
5.333416277,-12.57791346,5.333416277,-12.61787643,5.333416277,-12.6058776,5.333416277,-12.75228582,5.333416277,-12.58117493,5.333416277,-12.68783324,5.333416277,-12.60751171,5.333416277,-12.61678577,
5.333477778,-12.58495627,5.333477778,-12.65700267,5.333477778,-12.56712045,5.333477778,-12.72407934,5.333477778,-12.5789453,5.333477778,-12.61004337,5.333477778,-12.5932991,5.333477778,-12.63856399,
5.333539271,-12.6466649,5.333539271,-12.69329402,5.333539271,-12.53024891,5.333539271,-12.64052701,5.333539271,-12.57469731,5.333539271,-12.60685689,5.333539271,-12.63328976,5.333539271,-12.65069662,
5.333600756,-12.56709689,5.333600756,-12.64177226,5.333600756,-12.56101742,5.333600756,-12.62897834,5.333600756,-12.64612798,5.333600756,-12.5758986,5.333600756,-12.59213801,5.333600756,-12.61722836,
5.333662231,-12.56642143,5.333662231,-12.65323292,5.333662231,-12.53039885,5.333662231,-12.61052734,5.333662231,-12.66418025,5.333662231,-12.57799003,5.333662231,-12.55106702,5.333662231,-12.58905069,
5.333723698,-12.51038385,5.333723698,-12.72153937,5.333723698,-12.46451206,5.333723698,-12.66787448,5.333723698,-12.63041198,5.333723698,-12.69582845,5.333723698,-12.61868876,5.333723698,-12.57814305,
5.333785156,-12.55189235,5.333785156,-12.69349722,5.333785156,-12.60688705,5.333785156,-12.70399427,5.333785156,-12.66569584,5.333785156,-12.71846346,5.333785156,-12.68640833,5.333785156,-12.63938815,
5.333846606,-12.60449447,5.333846606,-12.6468833,5.333846606,-12.5984819,5.333846606,-12.67065102,5.333846606,-12.63785446,5.333846606,-12.5867321,5.333846606,-12.68846271,5.333846606,-12.61768835,
5.333908047,-12.53742948,5.333908047,-12.57234611,5.333908047,-12.59717468,5.333908047,-12.61933268,5.333908047,-12.66969948,5.333908047,-12.54485706,5.333908047,-12.68832533,5.333908047,-12.62126894,
5.333969479,-12.55230128,5.333969479,-12.600804,5.333969479,-12.61600423,5.333969479,-12.59925019,5.333969479,-12.6601695,5.333969479,-12.60352063,5.333969479,-12.67654083,5.333969479,-12.58310137,
5.334030902,-12.48755172,5.334030902,-12.66328973,5.334030902,-12.60047822,5.334030902,-12.6535273,5.334030902,-12.58688297,5.334030902,-12.58163446,5.334030902,-12.67148556,5.334030902,-12.59627277,
5.334092317,-12.55685263,5.334092317,-12.67105165,5.334092317,-12.5540293,5.334092317,-12.73464148,5.334092317,-12.55649793,5.334092317,-12.61023707,5.334092317,-12.61380244,5.334092317,-12.63941209,
5.334153723,-12.63970369,5.334153723,-12.65216091,5.334153723,-12.59498203,5.334153723,-12.69744765,5.334153723,-12.60060145,5.334153723,-12.60054331,5.334153723,-12.60114101,5.334153723,-12.56353159,
5.334215121,-12.52386425,5.334215121,-12.62819106,5.334215121,-12.70909479,5.334215121,-12.68657145,5.334215121,-12.62209409,5.334215121,-12.66954793,5.334215121,-12.63154056,5.334215121,-12.62022589,
5.334276509,-12.5542725,5.334276509,-12.66838114,5.334276509,-12.60378197,5.334276509,-12.64131752,5.334276509,-12.57079444,5.334276509,-12.59370562,5.334276509,-12.65649289,5.334276509,-12.69581121,
5.334337889,-12.60634013,5.334337889,-12.61857437,5.334337889,-12.61324938,5.334337889,-12.61361222,5.334337889,-12.53587531,5.334337889,-12.50099089,5.334337889,-12.6630062,5.334337889,-12.64874271,
5.334399261,-12.60022387,5.334399261,-12.70213861,5.334399261,-12.67567025,5.334399261,-12.69520277,5.334399261,-12.53481249,5.334399261,-12.54243913,5.334399261,-12.65969607,5.334399261,-12.56422097,
5.334460623,-12.55857851,5.334460623,-12.74457108,5.334460623,-12.60946221,5.334460623,-12.69766512,5.334460623,-12.53251925,5.334460623,-12.56974993,5.334460623,-12.65456242,5.334460623,-12.55927223,
5.334521977,-12.53863851,5.334521977,-12.70747775,5.334521977,-12.56967729,5.334521977,-12.70791426,5.334521977,-12.60336237,5.334521977,-12.54907182,5.334521977,-12.73726836,5.334521977,-12.59938808,
5.334583323,-12.58856757,5.334583323,-12.67526216,5.334583323,-12.61189235,5.334583323,-12.67278887,5.334583323,-12.65290654,5.334583323,-12.59267708,5.334583323,-12.64361352,5.334583323,-12.60762264,
5.334644659,-12.61846865,5.334644659,-12.65064194,5.334644659,-12.67052328,5.334644659,-12.68780525,5.334644659,-12.63592685,5.334644659,-12.61582709,5.334644659,-12.60402544,5.334644659,-12.59531147,
5.334705987,-12.62921433,5.334705987,-12.61103872,5.334705987,-12.66262989,5.334705987,-12.64592963,5.334705987,-12.61978344,5.334705987,-12.578647,5.334705987,-12.69310878,5.334705987,-12.57273513,
5.334767307,-12.6173322,5.334767307,-12.64192306,5.334767307,-12.73592505,5.334767307,-12.68948642,5.334767307,-12.59869918,5.334767307,-12.61186962,5.334767307,-12.6654941,5.334767307,-12.59645632,
5.334828618,-12.54973731,5.334828618,-12.62896241,5.334828618,-12.67282361,5.334828618,-12.71125495,5.334828618,-12.613395,5.334828618,-12.65797919,5.334828618,-12.63798255,5.334828618,-12.66594987,
5.33488992,-12.59723966,5.33488992,-12.64450078,5.33488992,-12.5727587,5.33488992,-12.67939694,5.33488992,-12.6535125,5.33488992,-12.5832472,5.33488992,-12.66518849,5.33488992,-12.69120971,
5.334951213,-12.54882567,5.334951213,-12.69489999,5.334951213,-12.5163592,5.334951213,-12.740955,5.334951213,-12.57886476,5.334951213,-12.57042875,5.334951213,-12.66448,5.334951213,-12.63949972,
5.335012498,-12.5803532,5.335012498,-12.67430501,5.335012498,-12.56047515,5.335012498,-12.64305587,5.335012498,-12.55382692,5.335012498,-12.57963011,5.335012498,-12.63715533,5.335012498,-12.54774761,
5.335073774,-12.61922237,5.335073774,-12.64997726,5.335073774,-12.59173506,5.335073774,-12.67582631,5.335073774,-12.58692029,5.335073774,-12.63071191,5.335073774,-12.64112686,5.335073774,-12.58615855,
5.335135041,-12.59405584,5.335135041,-12.60358733,5.335135041,-12.68943757,5.335135041,-12.69209389,5.335135041,-12.57382663,5.335135041,-12.60440787,5.335135041,-12.6679498,5.335135041,-12.66046249,
5.3351963,-12.59784273,5.3351963,-12.57429645,5.3351963,-12.6732575,5.3351963,-12.66640666,5.3351963,-12.5647188,5.3351963,-12.59485738,5.3351963,-12.62829889,5.3351963,-12.61217819,
5.33525755,-12.57663736,5.33525755,-12.63172958,5.33525755,-12.65272666,5.33525755,-12.67314045,5.33525755,-12.56630829,5.33525755,-12.64407802,5.33525755,-12.6282515,5.33525755,-12.55638753,
5.335318792,-12.59543653,5.335318792,-12.63285695,5.335318792,-12.6008305,5.335318792,-12.64702955,5.335318792,-12.52560213,5.335318792,-12.67162533,5.335318792,-12.66329556,5.335318792,-12.56770953,
5.335380025,-12.6653767,5.335380025,-12.65449245,5.335380025,-12.59312885,5.335380025,-12.61591055,5.335380025,-12.54590553,5.335380025,-12.64634272,5.335380025,-12.7292342,5.335380025,-12.62633062,
5.335441249,-12.55911415,5.335441249,-12.67735604,5.335441249,-12.62268868,5.335441249,-12.64171005,5.335441249,-12.63297132,5.335441249,-12.63874627,5.335441249,-12.73562385,5.335441249,-12.67919869,
5.335502465,-12.54790392,5.335502465,-12.7007919,5.335502465,-12.57154332,5.335502465,-12.6939722,5.335502465,-12.60933774,5.335502465,-12.62957532,5.335502465,-12.71841209,5.335502465,-12.68990408,
5.335563672,-12.64803985,5.335563672,-12.61615738,5.335563672,-12.54186033,5.335563672,-12.69074705,5.335563672,-12.58910745,5.335563672,-12.57174538,5.335563672,-12.64684173,5.335563672,-12.63847025,
5.33562487,-12.5907818,5.33562487,-12.58872081,5.33562487,-12.5557472,5.33562487,-12.6296952,5.33562487,-12.6149877,5.33562487,-12.58717499,5.33562487,-12.65551886,5.33562487,-12.65271564,
5.33568606,-12.63923444,5.33568606,-12.61631895,5.33568606,-12.63899863,5.33568606,-12.63140858,5.33568606,-12.654343,5.33568606,-12.58732328,5.33568606,-12.61996442,5.33568606,-12.67604826,
5.335747241,-12.55510168,5.335747241,-12.6046146,5.335747241,-12.66299314,5.335747241,-12.63742858,5.335747241,-12.57384899,5.335747241,-12.57649869,5.335747241,-12.56713139,5.335747241,-12.69052102,
5.335808414,-12.57504895,5.335808414,-12.55736559,5.335808414,-12.63275882,5.335808414,-12.66881804,5.335808414,-12.54726565,5.335808414,-12.62617412,5.335808414,-12.64609566,5.335808414,-12.72509484,
5.335869578,-12.56688494,5.335869578,-12.64317746,5.335869578,-12.58644747,5.335869578,-12.71596822,5.335869578,-12.56367505,5.335869578,-12.72070959,5.335869578,-12.67853129,5.335869578,-12.55366637,
5.335930733,-12.48922099,5.335930733,-12.63340323,5.335930733,-12.60442278,5.335930733,-12.82598889,5.335930733,-12.6038981,5.335930733,-12.74637186,5.335930733,-12.65326194,5.335930733,-12.60987412,
5.33599188,-12.5826922,5.33599188,-12.66021052,5.33599188,-12.5999031,5.33599188,-12.78729546,5.33599188,-12.59822901,5.33599188,-12.7282219,5.33599188,-12.66005878,5.33599188,-12.69325605,
5.336053018,-12.57572367,5.336053018,-12.72940224,5.336053018,-12.5563691,5.336053018,-12.7043778,5.336053018,-12.58266888,5.336053018,-12.63949075,5.336053018,-12.57979635,5.336053018,-12.68568627,
5.336114147,-12.52532814,5.336114147,-12.68713227,5.336114147,-12.52700216,5.336114147,-12.69559886,5.336114147,-12.54231008,5.336114147,-12.52809916,5.336114147,-12.67674011,5.336114147,-12.66370369,
5.336175268,-12.62706884,5.336175268,-12.6259104,5.336175268,-12.54613966,5.336175268,-12.69128819,5.336175268,-12.51705197,5.336175268,-12.52213156,5.336175268,-12.67479335,5.336175268,-12.66470879,
5.33623638,-12.64954167,5.33623638,-12.64474095,5.33623638,-12.63946514,5.33623638,-12.76120128,5.33623638,-12.51136719,5.33623638,-12.56892809,5.33623638,-12.65825418,5.33623638,-12.64748275,
5.336297484,-12.63321532,5.336297484,-12.64039751,5.336297484,-12.67961498,5.336297484,-12.78153621,5.336297484,-12.58475206,5.336297484,-12.58798735,5.336297484,-12.72367172,5.336297484,-12.6070302,
5.336358579,-12.51625152,5.336358579,-12.70555766,5.336358579,-12.64794693,5.336358579,-12.7086101,5.336358579,-12.61326316,5.336358579,-12.64667089,5.336358579,-12.73941937,5.336358579,-12.61019293,
5.336419666,-12.10868012,5.336419666,-12.71492795,5.336419666,-12.66575782,5.336419666,-12.6555247,5.336419666,-12.5808084,5.336419666,-12.62977119,5.336419666,-12.63518781,5.336419666,-12.62832317,
5.336480744,-12.14378772,5.336480744,-12.56944088,5.336480744,-12.65444384,5.336480744,-12.60431442,5.336480744,-12.62636554,5.336480744,-12.67893975,5.336480744,-12.61340264,5.336480744,-12.59962119,
5.336541813,-12.5883704,5.336541813,-12.56338482,5.336541813,-12.66069066,5.336541813,-12.64291623,5.336541813,-12.59244155,5.336541813,-12.67618022,5.336541813,-12.61397571,5.336541813,-12.67025611,
5.336602874,-12.64523892,5.336602874,-12.60197329,5.336602874,-12.63949266,5.336602874,-12.68455488,5.336602874,-12.62839086,5.336602874,-12.6220632,5.336602874,-12.58687496,5.336602874,-12.65967768,
5.336663926,-12.61999858,5.336663926,-12.57184413,5.336663926,-12.61071211,5.336663926,-12.68576313,5.336663926,-12.58480837,5.336663926,-12.58817882,5.336663926,-12.64246191,5.336663926,-12.64952533,
5.336724969,-12.6750424,5.336724969,-12.59613854,5.336724969,-12.62619843,5.336724969,-12.67269422,5.336724969,-12.64263218,5.336724969,-12.61544045,5.336724969,-12.70356262,5.336724969,-12.66987365,
5.336786004,-12.68824555,5.336786004,-12.68472756,5.336786004,-12.59848391,5.336786004,-12.67643244,5.336786004,-12.6722527,5.336786004,-12.6522371,5.336786004,-12.6731087,5.336786004,-12.64362361,
5.336847031,-12.65437688,5.336847031,-12.66753776,5.336847031,-12.54378073,5.336847031,-12.80687142,5.336847031,-12.6582335,5.336847031,-12.64695467,5.336847031,-12.6762878,5.336847031,-12.5994453,
5.336908049,-12.59400287,5.336908049,-12.58807154,5.336908049,-12.58323625,5.336908049,-12.6819685,5.336908049,-12.61820599,5.336908049,-12.61861041,5.336908049,-12.62015519,5.336908049,-12.55451171,
5.336969058,-12.6334968,5.336969058,-12.66942462,5.336969058,-12.56132453,5.336969058,-12.62832555,5.336969058,-12.5751319,5.336969058,-12.60955785,5.336969058,-12.59057185,5.336969058,-12.58061066,
5.337030059,-12.59242389,5.337030059,-12.75391258,5.337030059,-12.56066544,5.337030059,-12.73141317,5.337030059,-12.6002182,5.337030059,-12.56483261,5.337030059,-12.62231722,5.337030059,-12.59772844,
5.337091051,-12.60168559,5.337091051,-12.65113223,5.337091051,-12.66289214,5.337091051,-12.6977683,5.337091051,-12.58437163,5.337091051,-12.60550718,5.337091051,-12.61857692,5.337091051,-12.59886727,
5.337152034,-12.64643402,5.337152034,-12.6385949,5.337152034,-12.56152327,5.337152034,-12.67844089,5.337152034,-12.55896262,5.337152034,-12.60673383,5.337152034,-12.63407384,5.337152034,-12.65583197,
5.337213009,-12.59151109,5.337213009,-12.64348952,5.337213009,-12.52264056,5.337213009,-12.63723972,5.337213009,-12.57709475,5.337213009,-12.63721414,5.337213009,-12.64820189,5.337213009,-12.65415798,
5.337273976,-12.56171742,5.337273976,-12.641121,5.337273976,-12.60380746,5.337273976,-12.62708734,5.337273976,-12.59827876,5.337273976,-12.62621989,5.337273976,-12.58039158,5.337273976,-12.621033,
5.337334934,-12.55476829,5.337334934,-12.63858193,5.337334934,-12.61978525,5.337334934,-12.7179949,5.337334934,-12.57939461,5.337334934,-12.55882209,5.337334934,-12.66168681,5.337334934,-12.63013884,
5.337395883,-12.61110937,5.337395883,-12.62561197,5.337395883,-12.60657823,5.337395883,-12.75656824,5.337395883,-12.58029479,5.337395883,-12.6168221,5.337395883,-12.65817361,5.337395883,-12.63379264,
